"c_custkey"|"revenue"|"c_acctbal"|"n_name"
19423|24207.9600|2261.55|"CHINA"
108100|24204.3170|3235.93|"PERU"
3362|24186.4350|387.37|"UNITED KINGDOM"
138304|24186.2376|810.28|"PERU"
91045|24175.2770|4777.03|"RUSSIA"
40681|24174.4500|5157.67|"MOZAMBIQUE"
1949|24157.6830|6025.80|"ROMANIA"
80845|24151.2084|3536.75|"IRAN"
103394|24149.3100|4203.43|"UNITED KINGDOM"
89566|24142.3236|-655.95|"CANADA"
63940|24142.0348|7213.20|"JORDAN"
122258|24131.4024|2487.12|"EGYPT"
139546|24125.2000|5174.74|"GERMANY"
55175|24123.7264|3603.98|"EGYPT"
57271|24119.9504|2580.17|"UNITED STATES"
33274|24085.0365|4327.56|"SAUDI ARABIA"
91130|24082.2720|8409.53|"MOROCCO"
137452|24081.8400|9432.25|"IRAQ"
43583|24068.6460|7510.95|"ALGERIA"
86291|24068.4750|612.27|"VIETNAM"
19417|24067.6800|1184.66|"ETHIOPIA"
98018|24061.7244|2821.41|"INDIA"
115075|24046.0893|-701.78|"ROMANIA"
144347|24040.0698|7889.11|"UNITED KINGDOM"
120515|24032.7892|1685.50|"FRANCE"
88508|24022.9737|8535.77|"BRAZIL"
79175|24020.7492|5536.46|"JORDAN"
13115|24020.3628|5941.92|"JAPAN"
54649|24013.5785|7207.75|"CANADA"
33436|24001.3956|3225.88|"ALGERIA"
54961|23996.9184|6971.32|"ROMANIA"
20042|23991.6325|1156.95|"EGYPT"
136670|23988.6499|297.75|"JAPAN"
70156|23979.6804|9119.29|"ARGENTINA"
4675|23973.0624|680.84|"ETHIOPIA"
89240|23970.8160|4288.69|"EGYPT"
50864|23962.4960|6341.15|"VIETNAM"
11242|23950.5460|1739.57|"EGYPT"
31507|23949.1815|839.79|"SAUDI ARABIA"
71890|23945.8128|7478.71|"MOZAMBIQUE"
1879|23940.0279|5163.22|"PERU"
21646|23937.0300|2093.13|"INDONESIA"
33122|23932.8606|5409.70|"CANADA"
25387|23931.5902|2819.13|"IRAQ"
87421|23915.2896|9661.96|"IRAN"
147209|23910.8415|8203.20|"ROMANIA"
78028|23905.9296|8443.80|"ROMANIA"
50698|23900.6822|2228.92|"IRAQ"
39655|23873.4848|2425.24|"IRAN"
7969|23861.3760|1447.96|"CANADA"
120254|23840.4096|8533.42|"IRAN"
24883|23836.4880|6130.76|"GERMANY"
72146|23835.2814|5228.26|"UNITED STATES"
20641|23830.8800|3440.79|"IRAN"
53501|23829.2068|4693.22|"VIETNAM"
2066|23826.3840|9694.26|"PERU"
106687|23819.0776|5034.47|"VIETNAM"
115999|23818.3008|712.41|"INDIA"
113870|23817.4944|6131.91|"FRANCE"
31783|23816.1330|9392.58|"UNITED STATES"
9121|23814.5888|4876.77|"IRAQ"
111695|23813.3700|1295.34|"RUSSIA"
138223|23813.2080|9577.96|"IRAN"
69503|23803.9410|4349.10|"BRAZIL"
55309|23803.2000|7502.97|"FRANCE"
56389|23800.3584|1975.00|"IRAN"
101030|23794.9440|6582.36|"ROMANIA"
50948|23794.6308|4129.08|"INDIA"
86285|23789.6300|-173.55|"ROMANIA"
1435|23788.0860|-729.09|"SAUDI ARABIA"
136585|23785.9520|6647.81|"PERU"
94219|23781.7518|1476.97|"JORDAN"
74902|23772.6888|7966.99|"GERMANY"
133813|23772.4032|4523.70|"ARGENTINA"
37243|23772.1495|4134.43|"SAUDI ARABIA"
66413|23763.4388|9527.72|"KENYA"
132269|23761.6128|8857.12|"KENYA"
114757|23757.2400|-270.45|"BRAZIL"
146218|23747.7504|-426.95|"PERU"
35936|23739.8880|8332.20|"ETHIOPIA"
41806|23736.2112|2704.10|"ROMANIA"
16391|23733.5040|5422.01|"CHINA"
38440|23717.6667|2494.19|"MOZAMBIQUE"
141196|23712.2802|3026.74|"CHINA"
6466|23708.8500|1131.19|"SAUDI ARABIA"
20923|23700.3877|8423.95|"CANADA"
95399|23685.8944|977.13|"VIETNAM"
12532|23684.9877|8654.85|"RUSSIA"
21517|23681.7108|5480.95|"PERU"
105394|23679.5130|9309.87|"SAUDI ARABIA"
24322|23652.7770|625.79|"EGYPT"
139847|23645.7540|2990.32|"JAPAN"
26002|23642.5000|6310.65|"EGYPT"
40654|23638.0900|8871.30|"ROMANIA"
11695|23634.6320|3586.06|"IRAN"
7951|23620.1560|8553.00|"BRAZIL"
59407|23617.2024|7370.73|"ROMANIA"
141116|23600.8890|6489.17|"KENYA"
68767|23594.0348|8398.72|"INDONESIA"
44071|23583.6480|9819.70|"ARGENTINA"
142441|23581.8931|3945.51|"IRAN"
67945|23579.6600|6369.96|"INDIA"
6148|23579.6175|5246.25|"KENYA"
65458|23579.0607|-711.15|"ALGERIA"
14608|23571.0776|-72.80|"JAPAN"
108274|23567.9528|862.12|"BRAZIL"
31192|23557.5505|9528.41|"UNITED STATES"
29509|23555.7322|1032.23|"RUSSIA"
40858|23554.7712|4010.02|"MOZAMBIQUE"
125995|23554.7606|8787.07|"MOROCCO"
7792|23541.9873|6705.30|"MOROCCO"
19970|23538.7980|5804.17|"IRAN"
48569|23536.6870|-234.45|"JORDAN"
19696|23535.2905|1624.67|"KENYA"
87013|23528.6280|1631.47|"IRAN"
71675|23525.8000|4858.88|"MOZAMBIQUE"
87386|23523.4272|4508.89|"ROMANIA"
148043|23519.3200|5878.09|"ROMANIA"
137374|23517.2900|937.94|"SAUDI ARABIA"
92849|23508.7872|2664.39|"MOROCCO"
82801|23505.7485|8526.45|"CANADA"
70327|23497.4688|826.61|"GERMANY"
67447|23496.2644|41.91|"CHINA"
145141|23492.2080|7249.48|"IRAQ"
3457|23482.8720|4258.62|"ALGERIA"
146017|23472.9092|1878.48|"ETHIOPIA"
72635|23465.5200|3528.95|"INDONESIA"
106780|23463.3945|9352.76|"SAUDI ARABIA"
117589|23459.8088|2464.44|"CHINA"
2461|23450.9220|6608.07|"ARGENTINA"
9619|23442.2472|7279.03|"UNITED KINGDOM"
47032|23433.3567|438.98|"UNITED KINGDOM"
37858|23416.7670|4285.81|"FRANCE"
86614|23414.3091|8613.75|"JORDAN"
4703|23412.3210|1980.16|"JORDAN"
109841|23408.9025|9760.41|"ALGERIA"
136132|23387.0208|-26.59|"CANADA"
247|23386.8768|8495.92|"SAUDI ARABIA"
31216|23386.3680|6821.79|"SAUDI ARABIA"
50129|23378.6232|4720.91|"CANADA"
60976|23376.4790|2867.03|"FRANCE"
6529|23370.8400|5032.68|"FRANCE"
58706|23365.1418|9106.43|"ARGENTINA"
74977|23341.6000|3942.41|"ALGERIA"
70580|23330.5708|924.31|"JORDAN"
84440|23328.2874|-770.77|"ROMANIA"
114553|23302.6284|8228.43|"RUSSIA"
132698|23302.3180|786.68|"INDONESIA"
99532|23302.0452|-787.17|"IRAQ"
107705|23297.9900|5991.12|"UNITED KINGDOM"
46687|23290.5491|6280.85|"CHINA"
127910|23288.3348|9718.83|"JAPAN"
134200|23279.5125|2365.87|"KENYA"
144364|23274.9740|7949.04|"IRAQ"
77609|23267.4624|7780.92|"CANADA"
66346|23265.6424|9728.97|"ALGERIA"
44977|23258.2612|6799.65|"VIETNAM"
32170|23253.3600|3207.68|"VIETNAM"
96416|23251.4875|3358.64|"VIETNAM"
53795|23250.5702|7343.81|"CHINA"
72341|23246.1828|3279.02|"INDIA"
106489|23245.7008|6614.67|"RUSSIA"
135904|23241.9590|9564.75|"MOROCCO"
18745|23233.9600|8598.70|"PERU"
113986|23227.2163|650.61|"GERMANY"
57592|23223.6186|2381.64|"JORDAN"
63556|23213.8224|2773.16|"PERU"
136246|23206.5792|7322.66|"VIETNAM"
86951|23202.5652|4968.95|"ROMANIA"
137093|23200.6916|8359.88|"ETHIOPIA"
77824|23196.6784|-493.06|"MOROCCO"
19624|23191.7364|8155.28|"MOZAMBIQUE"
65389|23191.5957|8765.46|"VIETNAM"
6232|23189.4796|2455.95|"CHINA"
44473|23187.6000|-256.39|"ARGENTINA"
138769|23185.8144|9688.24|"UNITED STATES"
58102|23182.2000|3457.34|"ETHIOPIA"
102439|23178.7080|4105.01|"ARGENTINA"
69638|23166.4608|9598.65|"IRAQ"
103372|23166.1638|-779.25|"BRAZIL"
53611|23165.7300|8415.83|"BRAZIL"
32395|23157.2000|2927.98|"PERU"
122921|23150.2460|2348.55|"IRAN"
66680|23140.6110|9315.38|"RUSSIA"
90142|23116.1500|3188.54|"IRAQ"
101774|23107.8528|8.54|"SAUDI ARABIA"
148090|23100.9600|6673.64|"JORDAN"
44126|23099.4345|2165.22|"FRANCE"
1087|23094.3236|5878.21|"VIETNAM"
67037|23092.7004|7029.68|"MOZAMBIQUE"
81206|23092.4160|2413.31|"FRANCE"
88853|23088.3660|-826.62|"UNITED STATES"
90899|23080.3860|4645.17|"RUSSIA"
127198|23076.4405|6172.79|"MOROCCO"
32101|23071.9440|2660.06|"INDONESIA"
63514|23069.5270|-25.78|"IRAQ"
117952|23068.7534|-887.59|"PERU"
67372|23065.3578|2384.09|"INDONESIA"
132761|23059.7136|7893.27|"CHINA"
89251|23048.7120|8144.15|"GERMANY"
60737|23048.2088|3395.15|"RUSSIA"
90991|23044.2030|3076.34|"PERU"
71861|23042.4652|3428.74|"INDONESIA"
8653|23030.2800|3271.45|"CANADA"
47557|23025.5496|8391.28|"KENYA"
46520|23024.0010|-723.46|"MOROCCO"
16330|23022.1264|1916.74|"FRANCE"
71998|23015.3238|6201.55|"MOROCCO"
132602|23007.1212|8801.75|"ARGENTINA"
44003|22995.5960|9829.27|"KENYA"
72017|22993.0540|3788.98|"EGYPT"
103010|22991.2848|6025.44|"MOZAMBIQUE"
86678|22988.2240|1785.53|"EGYPT"
8518|22983.1173|5919.67|"CHINA"
112316|22978.5534|80.47|"CHINA"
40045|22977.3309|9123.56|"CHINA"
65506|22976.2824|8037.69|"UNITED KINGDOM"
7846|22970.4680|-241.55|"JORDAN"
15122|22957.8624|1360.98|"VIETNAM"
61207|22953.9612|2413.56|"ETHIOPIA"
28421|22949.4440|8729.81|"CHINA"
73492|22939.9380|2534.46|"ROMANIA"
79351|22934.3688|6783.33|"ALGERIA"
116438|22915.6928|5405.11|"INDIA"
40865|22914.8816|5464.22|"IRAQ"
69842|22912.7184|5218.08|"IRAQ"
123076|22898.7584|6373.54|"UNITED KINGDOM"
56965|22897.4040|3145.79|"EGYPT"
52199|22896.1980|1729.60|"INDIA"
37520|22895.7840|8968.61|"JORDAN"
27809|22895.6220|4110.50|"UNITED KINGDOM"
133285|22892.0769|7838.20|"INDONESIA"
20929|22888.9728|8094.40|"KENYA"
96823|22886.2980|-220.56|"CHINA"
108803|22884.0248|7881.27|"FRANCE"
73697|22880.1800|-559.30|"FRANCE"
35725|22878.8623|2591.83|"MOROCCO"
145133|22875.9690|3923.50|"MOROCCO"
118807|22866.9219|5484.06|"KENYA"
8930|22862.0000|3284.57|"RUSSIA"
124891|22859.8104|1056.87|"JAPAN"
81832|22851.4578|7666.09|"CANADA"
44806|22851.4304|2998.52|"ETHIOPIA"
80824|22849.5540|4716.19|"JAPAN"
21745|22831.2812|6629.88|"MOZAMBIQUE"
29032|22815.8280|894.72|"ETHIOPIA"
4904|22808.8608|7403.39|"ARGENTINA"
9292|22801.4640|7580.58|"SAUDI ARABIA"
120793|22795.3782|400.35|"GERMANY"
125656|22786.0695|8206.78|"EGYPT"
83386|22780.5760|6551.66|"ETHIOPIA"
125296|22769.5342|9678.87|"ALGERIA"
4459|22762.3256|2289.50|"CHINA"
81257|22760.3904|3124.12|"ROMANIA"
116131|22758.9505|4439.54|"INDIA"
16354|22752.1710|3289.31|"INDONESIA"
116005|22752.0156|5157.35|"ARGENTINA"
100712|22746.6624|2816.25|"ETHIOPIA"
140827|22744.8042|415.25|"PERU"
27778|22743.3360|6736.40|"RUSSIA"
139486|22736.5575|2695.95|"CANADA"
62329|22732.5514|9159.93|"UNITED STATES"
40409|22708.2300|947.98|"KENYA"
97298|22699.1140|8688.27|"INDONESIA"
66608|22685.9620|6318.25|"SAUDI ARABIA"
91804|22682.9897|90.75|"CHINA"
149896|22675.6035|2931.55|"JAPAN"
133892|22660.2792|4687.25|"GERMANY"
141733|22658.9616|4848.29|"UNITED KINGDOM"
105574|22656.6144|1265.56|"GERMANY"
53456|22646.5415|7059.82|"ETHIOPIA"
124066|22626.5130|3922.28|"ALGERIA"
24025|22625.7486|2126.33|"EGYPT"
145844|22618.8940|3845.05|"ROMANIA"
124640|22603.9086|4924.12|"RUSSIA"
54860|22602.7460|5699.65|"MOZAMBIQUE"
15443|22600.6904|-59.61|"CANADA"
31303|22600.1321|8488.39|"SAUDI ARABIA"
95873|22597.7600|7994.44|"MOROCCO"
13193|22595.5434|7769.36|"VIETNAM"
2824|22591.1136|4639.93|"MOROCCO"
40177|22586.3925|4246.10|"VIETNAM"
62327|22581.6576|9950.68|"UNITED KINGDOM"
92287|22577.2800|1212.40|"ALGERIA"
108154|22573.2416|1591.48|"ARGENTINA"
107774|22571.7120|-605.05|"PERU"
57784|22571.0500|1536.31|"IRAQ"
102886|22566.0301|-402.30|"ARGENTINA"
34537|22562.1709|7786.14|"INDIA"
75166|22552.8940|8477.43|"ETHIOPIA"
57655|22547.4953|2915.05|"FRANCE"
18413|22536.1028|782.21|"VIETNAM"
87638|22527.8922|7685.97|"ALGERIA"
133141|22519.7280|4686.11|"KENYA"
109283|22515.7680|2543.63|"SAUDI ARABIA"
67483|22515.1232|9160.96|"INDONESIA"
22274|22499.6608|1306.85|"INDIA"
36352|22497.7522|-884.84|"PERU"
47932|22491.8640|4753.00|"UNITED STATES"
23390|22486.3200|4557.00|"ETHIOPIA"
19160|22486.1724|8062.66|"ROMANIA"
13726|22484.8838|6313.10|"PERU"
133601|22472.6376|2364.39|"JAPAN"
93683|22468.2125|4429.80|"UNITED KINGDOM"
148487|22467.9168|3645.36|"GERMANY"
97766|22463.5113|6152.72|"ALGERIA"
93293|22460.0428|3936.38|"UNITED STATES"
9091|22456.9420|9667.02|"ETHIOPIA"
113822|22448.5158|3958.45|"RUSSIA"
110515|22439.9144|783.22|"CHINA"
129274|22433.1016|4271.31|"SAUDI ARABIA"
131920|22433.0722|3125.19|"MOZAMBIQUE"
77648|22432.7250|4097.96|"RUSSIA"
121604|22431.5596|7290.22|"INDONESIA"
2632|22430.8084|5618.72|"ALGERIA"
10495|22430.5200|2025.15|"RUSSIA"
69592|22425.8463|5385.54|"IRAQ"
64805|22409.4444|5814.19|"CANADA"
108577|22400.5824|9337.60|"ETHIOPIA"
100304|22395.9004|8596.51|"FRANCE"
78727|22384.3760|9355.41|"MOROCCO"
99304|22379.1480|490.32|"IRAN"
117310|22373.7696|9361.40|"SAUDI ARABIA"
70301|22364.8544|189.78|"CANADA"
49802|22351.4010|3249.95|"UNITED KINGDOM"
41090|22340.0952|8647.92|"MOZAMBIQUE"
66082|22337.7472|8138.13|"PERU"
49891|22335.6760|8975.77|"FRANCE"
94694|22330.7511|4307.94|"IRAN"
127603|22327.0047|7713.75|"GERMANY"
6523|22326.6816|6472.78|"VIETNAM"
2242|22325.3382|-523.30|"INDIA"
146770|22321.7904|5456.25|"BRAZIL"
111710|22309.8912|1598.62|"KENYA"
12965|22300.9020|-285.19|"RUSSIA"
117002|22296.0480|5934.08|"CHINA"
2212|22294.2000|5151.33|"BRAZIL"
123098|22287.1932|3724.29|"IRAQ"
89563|22280.6320|6353.99|"ARGENTINA"
88156|22276.4382|3942.76|"IRAN"
102146|22266.0900|1704.08|"IRAQ"
126367|22259.2232|3198.74|"INDIA"
61783|22254.4800|7487.86|"KENYA"
40193|22249.5650|7897.31|"ETHIOPIA"
117556|22239.3080|2571.68|"INDONESIA"
8353|22235.4454|501.27|"ALGERIA"
65549|22235.3703|1035.34|"UNITED KINGDOM"
81968|22234.5000|511.46|"MOZAMBIQUE"
112007|22214.2774|589.20|"JORDAN"
54817|22206.9120|5235.46|"RUSSIA"
139033|22206.1840|591.94|"MOZAMBIQUE"
25687|22204.2920|5797.19|"SAUDI ARABIA"
104926|22201.7850|9988.32|"INDONESIA"
8068|22198.4640|-434.32|"UNITED KINGDOM"
90148|22188.3480|3706.87|"ROMANIA"
53587|22184.6850|3962.98|"CANADA"
20548|22153.2714|2368.95|"IRAN"
83074|22153.2480|1284.39|"GERMANY"
13411|22128.2400|3356.25|"JORDAN"
147913|22127.0000|8812.20|"CHINA"
148024|22122.4770|1286.92|"BRAZIL"
88483|22121.4000|7148.99|"ROMANIA"
16996|22117.0944|386.22|"FRANCE"
38957|22109.7800|8537.31|"FRANCE"
24715|22109.5800|9572.76|"JORDAN"
70991|22106.2716|2302.34|"ARGENTINA"
121435|22101.6360|6759.44|"ARGENTINA"
20188|22095.8700|1710.59|"BRAZIL"
7783|22095.6225|8259.14|"IRAQ"
115531|22094.5948|8784.74|"INDONESIA"
72496|22093.0500|8457.74|"JORDAN"
29749|22092.1400|5117.77|"ALGERIA"
147740|22091.0716|487.32|"UNITED STATES"
86671|22089.3975|5340.69|"IRAN"
149053|22086.4462|7812.41|"ROMANIA"
52049|22082.9280|4951.10|"EGYPT"
16735|22076.5376|4738.52|"BRAZIL"
130345|22074.3432|1929.12|"FRANCE"
98719|22061.6606|6837.06|"ALGERIA"
23585|22057.2672|6405.76|"GERMANY"
55990|22055.4684|-432.41|"IRAN"
3695|22055.0320|1157.42|"INDIA"
105974|22054.4640|3562.36|"CHINA"
127192|22045.2516|8427.10|"MOZAMBIQUE"
2918|22033.1440|924.86|"UNITED STATES"
118090|22014.6828|3829.88|"CANADA"
50306|21999.8415|713.90|"CHINA"
38473|21987.3560|8303.18|"IRAN"
12895|21966.0672|9514.98|"ROMANIA"
37670|21964.5426|162.55|"JORDAN"
25976|21946.1200|7650.49|"FRANCE"
117868|21942.6312|4747.62|"PERU"
99880|21942.5440|-353.77|"UNITED KINGDOM"
118351|21937.8000|5706.63|"VIETNAM"
95054|21928.8420|5025.61|"ARGENTINA"
81379|21926.7433|4576.89|"ARGENTINA"
58219|21921.2928|2091.80|"ARGENTINA"
38926|21917.1348|9468.80|"VIETNAM"
8558|21915.9864|5257.28|"CANADA"
108874|21911.6304|-425.81|"GERMANY"
26932|21908.4576|5586.68|"INDONESIA"
18445|21904.8200|6768.84|"UNITED STATES"
112249|21904.6320|2400.20|"FRANCE"
108898|21904.0680|3396.90|"ARGENTINA"
32884|21900.9368|9935.10|"BRAZIL"
18520|21883.8204|3394.88|"ALGERIA"
31318|21881.5008|1130.26|"RUSSIA"
80182|21869.9975|4217.37|"CHINA"
83687|21867.6664|-420.81|"IRAN"
78022|21866.4765|1265.63|"CHINA"
88291|21857.1948|8633.46|"MOZAMBIQUE"
138037|21856.6580|6192.84|"EGYPT"
76201|21855.7950|5851.23|"RUSSIA"
89407|21853.4490|2085.92|"ALGERIA"
77138|21848.4721|9427.53|"FRANCE"
21152|21842.1000|8122.27|"JORDAN"
84079|21841.6472|5425.74|"RUSSIA"
38467|21837.9980|-815.45|"PERU"
12601|21830.6179|2588.57|"ROMANIA"
137836|21814.8876|3611.47|"INDIA"
42154|21813.0126|4319.84|"VIETNAM"
95332|21809.0340|2141.37|"MOROCCO"
93878|21807.0720|9853.29|"INDONESIA"
18469|21797.6000|9373.21|"ETHIOPIA"
55004|21791.0130|2231.21|"JAPAN"
31361|21787.4028|646.22|"ETHIOPIA"
87385|21779.1435|622.16|"INDIA"
142487|21777.0120|8254.30|"ROMANIA"
54389|21770.0532|2443.93|"UNITED STATES"
112303|21766.8360|1166.17|"EGYPT"
50956|21760.7140|210.33|"UNITED STATES"
18371|21760.3845|7087.47|"BRAZIL"
147626|21758.1540|1611.46|"IRAQ"
55579|21757.6268|3604.21|"ALGERIA"
36007|21754.3053|7441.68|"CHINA"
126151|21746.4793|5179.89|"JAPAN"
101417|21746.0040|5132.60|"CANADA"
26644|21743.4854|2538.44|"ARGENTINA"
121876|21727.8369|7287.03|"IRAN"
134347|21725.9712|1326.75|"UNITED STATES"
81640|21724.8304|4311.98|"JAPAN"
33781|21714.1632|268.32|"JAPAN"
74968|21692.5254|8128.31|"ARGENTINA"
77404|21687.8480|-979.76|"GERMANY"
39875|21667.6922|-732.95|"CHINA"
131644|21665.1096|1035.07|"ALGERIA"
29944|21661.7940|504.88|"ETHIOPIA"
86578|21661.0450|-708.18|"IRAQ"
44528|21660.6824|256.60|"JORDAN"
142693|21660.5594|9475.74|"JAPAN"
65473|21659.0121|9036.20|"ARGENTINA"
38002|21647.8080|3909.23|"RUSSIA"
78893|21641.9280|322.31|"UNITED KINGDOM"
63424|21639.2029|6639.88|"CHINA"
55300|21638.9888|346.24|"INDIA"
1145|21633.9600|3249.25|"BRAZIL"
115493|21632.0832|1377.83|"BRAZIL"
118226|21628.9500|-223.25|"SAUDI ARABIA"
26530|21627.1300|418.42|"KENYA"
32005|21621.2696|7433.43|"ALGERIA"
94472|21618.6048|2421.06|"CANADA"
89719|21615.3278|1162.81|"ALGERIA"
50153|21606.2644|1927.23|"ALGERIA"
26191|21605.4180|62.19|"CANADA"
111347|21604.6800|9471.78|"ETHIOPIA"
79622|21600.1968|213.13|"ARGENTINA"
45020|21599.8365|2668.67|"ROMANIA"
136976|21585.9720|2694.80|"ALGERIA"
31312|21584.2245|577.58|"FRANCE"
116966|21580.6608|3608.22|"CANADA"
72854|21572.1016|-488.12|"SAUDI ARABIA"
1114|21567.5460|6446.83|"KENYA"
106168|21552.2496|7978.70|"JORDAN"
141920|21547.9539|3177.23|"MOZAMBIQUE"
74458|21543.2678|3213.45|"EGYPT"
82196|21538.4400|7746.93|"IRAN"
149461|21518.8736|3299.77|"VIETNAM"
129407|21513.1680|-100.29|"RUSSIA"
30994|21508.5160|5535.08|"CANADA"
106442|21503.5340|-215.75|"UNITED KINGDOM"
124796|21502.9640|29.43|"MOROCCO"
58418|21498.2446|7281.17|"GERMANY"
17866|21496.4153|9191.53|"SAUDI ARABIA"
77749|21471.0944|49.54|"IRAQ"
96433|21449.2188|3589.13|"IRAN"
92291|21447.6275|7585.26|"MOROCCO"
51868|21441.1225|7989.66|"IRAQ"
123497|21440.9312|9946.27|"JORDAN"
34870|21437.1360|2176.52|"INDONESIA"
83102|21426.4464|-17.33|"CHINA"
80387|21422.9470|5566.36|"IRAQ"
125704|21420.2880|2125.58|"SAUDI ARABIA"
24448|21414.5736|7248.64|"JAPAN"
78311|21407.1000|3067.13|"SAUDI ARABIA"
50869|21406.5320|9194.51|"CHINA"
33782|21405.7406|8607.14|"IRAQ"
4579|21402.3810|5753.66|"ALGERIA"
28250|21400.4544|754.11|"GERMANY"
96097|21398.2314|8269.16|"VIETNAM"
11038|21396.8006|2568.00|"CANADA"
20318|21392.3808|183.79|"ETHIOPIA"
115114|21362.0000|9978.79|"ETHIOPIA"
125597|21360.3215|390.75|"GERMANY"
101233|21357.0000|9282.30|"BRAZIL"
18262|21349.1187|-581.79|"INDIA"
68053|21347.7120|6973.03|"UNITED KINGDOM"
35822|21342.5220|7725.51|"EGYPT"
117763|21339.3750|8820.37|"BRAZIL"
136367|21335.9862|5966.26|"GERMANY"
148174|21335.2416|1797.17|"SAUDI ARABIA"
126406|21316.1825|8882.84|"MOZAMBIQUE"
10939|21308.9877|1435.11|"ROMANIA"
15269|21305.3256|-327.76|"KENYA"
70256|21296.6550|782.83|"ETHIOPIA"
81838|21295.3455|8060.19|"EGYPT"
79561|21284.5473|4874.52|"IRAN"
123601|21284.0440|7036.13|"JORDAN"
111862|21269.9928|6550.95|"KENYA"
15985|21264.5232|4055.03|"MOROCCO"
100355|21263.5293|4980.35|"MOZAMBIQUE"
135175|21254.2920|5625.73|"FRANCE"
149947|21247.2148|2739.74|"JAPAN"
54154|21245.9058|8735.39|"FRANCE"
11779|21245.6980|2913.21|"KENYA"
24136|21242.7810|1772.43|"SAUDI ARABIA"
37781|21239.7120|52.33|"UNITED STATES"
3983|21236.8320|9915.26|"KENYA"
90808|21204.5800|7654.80|"EGYPT"
62194|21201.8508|8239.50|"JORDAN"
15239|21198.9252|4887.67|"SAUDI ARABIA"
131140|21197.2410|1851.99|"EGYPT"
37975|21196.3001|7582.28|"CANADA"
44915|21189.6056|8059.81|"CANADA"
129532|21187.2960|4354.16|"PERU"
82823|21176.1809|926.92|"FRANCE"
109766|21173.7240|-10.11|"SAUDI ARABIA"
87412|21158.0730|3200.78|"VIETNAM"
58414|21153.4372|5099.01|"INDIA"
86542|21140.4325|1277.32|"IRAN"
76400|21128.2565|9077.34|"INDIA"
38239|21127.8330|1959.69|"ETHIOPIA"
63391|21123.5115|6137.97|"MOZAMBIQUE"
17594|21118.3200|8512.26|"JAPAN"
140197|21101.0000|-446.49|"UNITED KINGDOM"
44644|21096.2700|5176.70|"SAUDI ARABIA"
21307|21096.0288|5030.60|"PERU"
70951|21091.8528|6108.26|"ALGERIA"
54877|21080.5642|2152.09|"CHINA"
101210|21079.9512|-67.54|"SAUDI ARABIA"
15202|21077.1180|7621.44|"MOROCCO"
72899|21076.6374|3792.18|"IRAN"
129674|21074.2560|8363.45|"JORDAN"
75299|21071.6000|5071.16|"FRANCE"
34714|21068.4306|9922.91|"MOZAMBIQUE"
38369|21065.6040|4805.35|"BRAZIL"
87517|21065.3144|348.87|"ARGENTINA"
37489|21053.1400|8570.68|"EGYPT"
24070|21051.2989|1733.41|"CHINA"
30794|21041.6115|4581.98|"INDIA"
19177|21031.6176|4781.77|"UNITED KINGDOM"
87589|21028.2300|2779.53|"JAPAN"
97559|21011.4996|4557.63|"ROMANIA"
87880|21011.2056|785.59|"MOROCCO"
47722|21010.4664|4489.38|"FRANCE"
139756|20990.9050|7822.71|"JAPAN"
117877|20977.1100|404.51|"UNITED STATES"
123835|20969.7228|5510.77|"ETHIOPIA"
146944|20967.5450|8534.41|"CANADA"
116720|20950.7605|1557.03|"JORDAN"
56816|20947.6337|9186.26|"PERU"
22567|20947.5630|7740.02|"ALGERIA"
82910|20936.5636|-347.34|"JAPAN"
120289|20931.1872|-918.91|"FRANCE"
18032|20927.7414|-297.96|"INDONESIA"
14083|20920.0000|6633.06|"CHINA"
75571|20915.1498|-873.28|"UNITED STATES"
9295|20913.9840|-436.88|"MOROCCO"
107114|20913.2820|2785.61|"UNITED STATES"
96004|20889.6507|5385.21|"PERU"
25921|20880.0648|3571.50|"UNITED STATES"
112819|20870.7590|5547.99|"FRANCE"
2287|20859.7480|4349.25|"CANADA"
20359|20816.5880|9554.70|"FRANCE"
143545|20808.5416|5913.30|"UNITED KINGDOM"
24797|20797.7515|898.42|"CANADA"
63622|20777.5008|8448.88|"VIETNAM"
30748|20772.9284|7153.27|"SAUDI ARABIA"
24986|20758.7720|6522.73|"BRAZIL"
65953|20750.7120|1764.95|"BRAZIL"
55705|20749.9950|5302.96|"RUSSIA"
134651|20748.9260|4913.51|"JORDAN"
149321|20745.5584|1574.45|"INDIA"
61349|20742.8795|1543.04|"EGYPT"
95683|20733.7680|2340.08|"INDIA"
105881|20732.4463|7111.02|"INDONESIA"
113455|20713.6800|939.49|"MOROCCO"
111307|20710.7124|8930.52|"ARGENTINA"
88712|20701.6000|685.64|"GERMANY"
107848|20700.3615|4550.99|"JORDAN"
81014|20698.9056|3779.60|"MOZAMBIQUE"
15467|20690.8020|8006.63|"IRAQ"
25348|20683.4600|1272.53|"SAUDI ARABIA"
52141|20680.0468|2244.12|"ETHIOPIA"
25273|20677.4100|-93.03|"INDIA"
93755|20674.9800|-137.75|"JAPAN"
57280|20663.9836|2762.31|"CHINA"
14485|20661.1020|8641.14|"SAUDI ARABIA"
96988|20659.6710|4390.79|"RUSSIA"
145495|20653.5780|1452.29|"IRAN"
58327|20652.1920|1647.01|"FRANCE"
92624|20649.3090|7706.26|"JAPAN"
88324|20647.9648|1749.83|"INDIA"
133255|20645.9344|6648.59|"JAPAN"
